ANO,MES,DIA,LATITUD,LONGITUD,PROFUNDIDAD,COLOR,Ml,SIZE,Mw,DEPARTAMENTO,MUNICIPIO,X,Y
2009,6,19,6.802,-73.153,150,1,1.3,2,,SANTANDER,LOS_SANTOS,1102583.079,1243714.236
2010,1,27,6.805,-72.948,150,1,1.3,2,,SANTANDER,CEPITA,1125247.691,1244094.176
2010,5,7,6.696,-73.105,150,1,1.3,2,,SANTANDER,JORDAN,1107913.35,1232000.362
2010,9,29,6.822,-73.094,150,1,1.3,2,,SANTANDER,LOS_SANTOS,1109101.641,1245939.236
2009,8,11,6.741,-73.17,150,1,1.2,2,,SANTANDER,VILLANUEVA,1100716.167,1236963.806
2009,10,31,6.79,-73.04,150,1,1.2,2,,SANTANDER,CEPITA,1115079.349,1242412.258
2009,11,2,6.723,-73.147,150,1,1.2,2,,SANTANDER,JORDAN,1103263.141,1234977.703
2009,12,6,6.764,-73.09,150,1,1.2,2,,SANTANDER,LOS_SANTOS,1109556.943,1239524.93
2010,7,20,6.788,-73.16,150,1,1.2,2,,SANTANDER,LOS_SANTOS,1101812.096,1242164.295
2010,8,14,6.738,-73.221,150,1,1.1,2,,SANTANDER,VILLANUEVA,1095077.571,1236621.811
2001,3,21,6.85,-73.093,149.9,1,4.7,10,,SANTANDER,LOS_SANTOS,1109205.866,1249036.462
2002,2,23,6.796,-73.082,149.9,1,3.9,10,,SANTANDER,LOS_SANTOS,1110434.247,1243066.165
2006,2,28,6.843,-73.127,149.9,1,3.8,10,,SANTANDER,LOS_SANTOS,1105448.702,1248254.652
2010,9,9,6.79,-73.102,149.9,1,3.8,10,,SANTANDER,LOS_SANTOS,1108224.327,1242398.025
2002,6,20,6.819,-73.122,149.9,1,3.6,10,,SANTANDER,LOS_SANTOS,1106006.721,1245601.198
2002,9,3,6.835,-73.011,149.9,1,3.6,10,,SANTANDER,CEPITA,1118274.787,1247396.659
2006,1,11,6.803,-73.062,149.9,1,3.6,10,,SANTANDER,LOS_SANTOS,1112643.892,1243845.012
2005,4,21,6.844,-73.13,149.9,1,3.4,10,,SANTANDER,LOS_SANTOS,1105116.832,1248364.603
2008,3,2,6.831,-73.121,149.9,1,3.4,10,,SANTANDER,LOS_SANTOS,1106114.645,1246928.691
2010,3,24,6.797,-73.059,149.9,1,3.4,10,,SANTANDER,LOS_SANTOS,1112976.975,1243182.06
2001,9,9,6.838,-73.145,149.9,1,3.3,10,,SANTANDER,LOS_SANTOS,1103459.863,1247697.729
2003,6,21,6.871,-73.126,149.9,1,3.3,10,,SANTANDER,LOS_SANTOS,1105553.115,1251351.844
2004,4,28,6.812,-73.087,149.9,1,3.3,10,,SANTANDER,LOS_SANTOS,1109877.808,1244834.747
2004,8,24,6.824,-73.054,149.9,1,3.3,10,,SANTANDER,LOS_SANTOS,1113523.469,1246169.651
2005,5,30,6.832,-73.059,149.9,1,3.3,10,,SANTANDER,LOS_SANTOS,1112968.812,1247053.346
2005,10,1,6.816,-73.151,149.9,1,3.3,10,,SANTANDER,LOS_SANTOS,1102801.23,1245263.132
2008,1,5,6.835,-73.117,149.9,1,3.3,10,,SANTANDER,LOS_SANTOS,1106555.979,1247371.996
2008,4,8,6.828,-73.019,149.9,1,3.3,10,,SANTANDER,CEPITA,1117392.037,1246620.44
2002,12,21,6.814,-73.06,149.9,1,3.2,10,,SANTANDER,LOS_SANTOS,1112862.456,1245062.165
2004,6,29,6.856,-73.05,149.9,1,3.2,10,,SANTANDER,LOS_SANTOS,1113958.143,1249710.066
2006,1,12,6.863,-73.076,149.9,1,3.2,10,,SANTANDER,LOS_SANTOS,1111082.227,1250478.247
2007,10,17,6.802,-72.96,149.9,1,3.2,10,,SANTANDER,CEPITA,1123921.671,1243759.259
2007,12,9,6.748,-72.936,149.9,1,3.2,10,,SANTANDER,CEPITA,1126589.3,1237792.384
2009,7,22,6.795,-73.132,149.9,1,3.2,10,,SANTANDER,LOS_SANTOS,1104906.347,1242944.482
2010,9,11,6.799,-73.038,149.9,1,3.2,10,,SANTANDER,CEPITA,1115298.344,1243408.211
2002,6,27,6.784,-72.945,149.9,1,3.1,10,,SANTANDER,CEPITA,1125584.818,1241772.096
2003,3,28,6.8,-73.087,149.9,1,3.1,10,,SANTANDER,LOS_SANTOS,1109880.527,1243507.46
2003,10,18,6.789,-72.939,149.9,1,3.1,10,,SANTANDER,CEPITA,1126246.945,1242326.711
2004,6,30,6.811,-73.035,149.9,1,3.1,10,,SANTANDER,CEPITA,1115627.176,1244736.232
2005,8,7,6.825,-73.109,149.9,1,3.1,10,,SANTANDER,LOS_SANTOS,1107442.627,1246267.701
2006,7,27,6.835,-73.125,149.9,1,3.1,10,,SANTANDER,LOS_SANTOS,1105671.555,1247370.24
2009,3,4,6.826,-73.115,149.9,1,3.1,10,,SANTANDER,LOS_SANTOS,1106779.073,1246376.98
2000,3,10,6.804,-73.069,149.9,1,3,10,,SANTANDER,LOS_SANTOS,1111869.727,1243954.001
2002,4,21,6.811,-73.102,149.9,1,3,10,,SANTANDER,LOS_SANTOS,1108219.646,1244720.766
2004,3,31,6.851,-73.054,149.9,1,3,10,,SANTANDER,LOS_SANTOS,1113517.12,1249156.079
2004,6,5,6.862,-72.981,149.9,1,3,10,,SANTANDER,CEPITA,1121584.688,1250390.606
2006,1,21,6.828,-73.065,149.9,1,3,10,,SANTANDER,LOS_SANTOS,1112306.408,1246609.516
2007,12,26,6.828,-73.138,149.9,1,3,10,,SANTANDER,LOS_SANTOS,1104235.881,1246593.177
2002,3,26,6.83,-73.1,149.9,1,2.9,2,,SANTANDER,LOS_SANTOS,1108436.507,1246822.743
2002,4,24,6.8,-73.061,149.9,1,2.9,2,,SANTANDER,LOS_SANTOS,1112755.151,1243513.42
2007,4,9,6.809,-73.063,149.9,1,2.9,2,,SANTANDER,LOS_SANTOS,1112531.938,1244508.428
2007,7,22,6.779,-72.899,149.9,1,2.9,2,,SANTANDER,SAN_ANDRES,1130672.452,1241231.141
2009,5,1,6.801,-73.018,149.9,1,2.9,2,,SANTANDER,CEPITA,1117509.145,1243634.224
2000,3,12,6.844,-73.111,149.9,1,2.8,2,,SANTANDER,LOS_SANTOS,1107217.298,1248368.783
2000,3,27,6.809,-73.053,149.9,1,2.8,2,,SANTANDER,LOS_SANTOS,1113637.547,1244510.759
2000,5,24,6.762,-73.045,149.9,1,2.8,2,,SANTANDER,LOS_SANTOS,1114533.103,1239314.041
2001,8,10,6.816,-72.985,149.9,1,2.8,2,,SANTANDER,CEPITA,1121154.032,1245301.497
2001,8,29,6.842,-73.082,149.9,1,2.8,2,,SANTANDER,LOS_SANTOS,1110423.754,1248154.107
2003,12,8,6.808,-73.047,149.9,1,2.8,2,,SANTANDER,LOS_SANTOS,1114301.15,1244401.561
2004,6,11,6.894,-73.052,149.9,1,2.8,2,,SANTANDER,PIEDECUESTA,1113728.04,1253912.724
2004,6,15,6.776,-72.904,149.9,1,2.8,2,,SANTANDER,SAN_ANDRES,1130120.387,1240897.961
2005,4,6,6.806,-73.061,149.9,1,2.8,2,,SANTANDER,LOS_SANTOS,1112753.757,1244177.068
2000,2,11,6.847,-73.056,149.9,1,2.7,2,,SANTANDER,LOS_SANTOS,1113296.958,1248713.175
2000,3,30,6.775,-73.092,149.9,1,2.7,2,,SANTANDER,LOS_SANTOS,1109333.336,1240741.157
2001,3,25,6.838,-73.039,149.9,1,2.7,2,,SANTANDER,CEPITA,1115178.501,1247721.72
2002,4,13,6.824,-73.018,149.9,1,2.7,2,,SANTANDER,CEPITA,1117503.567,1246178.245
2002,8,31,6.806,-73.083,149.9,1,2.7,2,,SANTANDER,LOS_SANTOS,1110321.411,1244172.011
2003,5,27,6.825,-73.136,149.9,1,2.7,2,,SANTANDER,LOS_SANTOS,1104457.637,1246261.791
2004,6,27,6.817,-73.081,149.9,1,2.7,2,,SANTANDER,LOS_SANTOS,1110540.024,1245389.148
2004,10,16,6.829,-73.012,149.9,1,2.7,2,,SANTANDER,CEPITA,1118165.699,1246732.755
2005,10,9,6.833,-73.067,149.9,1,2.7,2,,SANTANDER,LOS_SANTOS,1112084.136,1247162.092
2006,5,4,6.828,-73.031,149.9,1,2.7,2,,SANTANDER,CEPITA,1116065.344,1246617.544
2008,8,14,6.846,-73.02,149.9,1,2.7,2,,SANTANDER,CEPITA,1117277.105,1248611.171
2008,9,30,6.829,-73.066,149.9,1,2.7,2,,SANTANDER,LOS_SANTOS,1112195.62,1246719.892
2009,10,28,6.784,-73.133,149.9,1,2.7,2,,SANTANDER,LOS_SANTOS,1104798.156,1241727.604
2001,1,24,6.758,-73.006,149.9,1,2.6,2,,SANTANDER,CEPITA,1118846.415,1238880.922
2001,11,25,6.834,-73.066,149.9,1,2.6,2,,SANTANDER,LOS_SANTOS,1112194.459,1247272.932
2002,7,10,6.805,-73.181,149.9,1,2.6,2,,SANTANDER,LOS_SANTOS,1099486.809,1244040.224
2002,9,4,6.861,-73.027,149.9,1,2.6,2,,SANTANDER,CEPITA,1116499.601,1250268.616
2002,12,2,6.844,-72.985,149.9,1,2.6,2,,SANTANDER,CEPITA,1121147.011,1248398.6
2002,12,25,6.874,-73.112,149.9,1,2.6,2,,SANTANDER,LOS_SANTOS,1107100.071,1251686.76
2003,8,29,6.818,-73.076,149.9,1,2.6,2,,SANTANDER,LOS_SANTOS,1111092.587,1245500.899
2005,5,13,6.834,-73.067,149.9,1,2.6,2,,SANTANDER,LOS_SANTOS,1112083.904,1247272.7
2007,6,20,6.775,-72.964,149.9,1,2.6,2,,SANTANDER,CEPITA,1123486.266,1240771.731
2007,12,17,6.773,-73.016,149.9,1,2.6,2,,SANTANDER,CEPITA,1117737.053,1240537.642
2008,2,26,6.865,-72.994,149.9,1,2.6,2,,SANTANDER,CEPITA,1120146.772,1250719.172
2009,9,28,6.796,-73.055,149.9,1,2.6,2,,SANTANDER,LOS_SANTOS,1113419.464,1243072.384
2010,7,3,6.799,-73.102,149.9,1,2.6,2,,SANTANDER,LOS_SANTOS,1108222.323,1243393.485
2010,10,19,6.792,-73.069,149.9,1,2.6,2,,SANTANDER,LOS_SANTOS,1111872.491,1242626.707
2001,4,19,6.736,-72.961,149.9,1,2.5,2,,SANTANDER,CEPITA,1123827.867,1236458.649
2001,5,22,6.804,-73.013,149.9,1,2.5,2,,SANTANDER,CEPITA,1118061.237,1243967.266
2002,6,12,6.839,-72.961,149.9,1,2.5,2,,SANTANDER,CEPITA,1123801.636,1247851.635
2002,6,28,6.803,-73.08,149.9,1,2.5,2,,SANTANDER,LOS_SANTOS,1110653.778,1243840.872
2003,7,1,7.005,-73.1,149.9,1,2.5,2,,SANTANDER,FLORIDABLANCA,1108396.746,1266179.022
2004,1,4,6.831,-72.99,149.9,1,2.5,2,,SANTANDER,CEPITA,1120597.483,1246959.409
2004,1,9,6.812,-72.951,149.9,1,2.5,2,,SANTANDER,CEPITA,1124914.189,1244867.686
2004,6,9,6.836,-73.099,149.9,1,2.5,2,,SANTANDER,LOS_SANTOS,1108545.714,1247486.609
2004,9,12,6.866,-73.111,149.9,1,2.5,2,,SANTANDER,LOS_SANTOS,1107212.401,1250802.129
2004,12,15,6.815,-72.996,149.9,1,2.5,2,,SANTANDER,CEPITA,1119938.101,1245188.149
2005,3,24,6.893,-73.1,149.9,1,2.5,2,,SANTANDER,PIEDECUESTA,1108422.309,1253790.987
2005,11,25,6.828,-73.095,149.9,1,2.5,2,,SANTANDER,LOS_SANTOS,1108989.732,1246602.653
2006,11,12,6.795,-72.998,149.9,1,2.5,2,,SANTANDER,CEPITA,1119721.915,1242975.45
2006,12,28,6.809,-73.114,149.9,1,2.5,2,,SANTANDER,LOS_SANTOS,1106893.381,1244496.892
2008,10,2,6.819,-73.001,149.9,1,2.5,2,,SANTANDER,CEPITA,1119384.307,1245629.355
2000,4,24,6.839,-72.959,149.9,1,2.4,2,,SANTANDER,CEPITA,1124022.751,1247852.149
2001,4,23,6.868,-73.072,149.9,1,2.4,2,,SANTANDER,LOS_SANTOS,1111523.26,1251032.212
2001,9,11,6.772,-73.014,149.9,1,2.4,2,,SANTANDER,CEPITA,1117958.436,1240427.516
2001,11,3,6.797,-72.979,149.9,1,2.4,2,,SANTANDER,CEPITA,1121822.178,1243201.394
2001,11,29,6.796,-72.93,149.9,1,2.4,2,,SANTANDER,CEPITA,1127240.241,1243103.346
2001,12,11,6.774,-72.966,149.9,1,2.4,2,,SANTANDER,CEPITA,1123265.375,1240660.614
2002,12,17,6.812,-73.017,149.9,1,2.4,2,,SANTANDER,CEPITA,1117617.041,1244851.172
2003,5,25,6.822,-72.96,149.9,1,2.4,2,,SANTANDER,CEPITA,1123916.554,1245971.492
2003,6,15,6.771,-72.973,149.9,1,2.4,2,,SANTANDER,CEPITA,1122492.124,1240327.016
2004,2,1,6.783,-73.027,149.9,1,2.4,2,,SANTANDER,CEPITA,1116518.385,1241641.09
2004,6,27,6.783,-73.141,149.9,1,2.4,2,,SANTANDER,LOS_SANTOS,1103913.856,1241615.284
2005,1,16,6.818,-73.02,149.9,1,2.4,2,,SANTANDER,CEPITA,1117283.903,1245514.102
2005,3,9,6.791,-73.027,149.9,1,2.4,2,,SANTANDER,CEPITA,1116516.469,1242525.963
2005,4,23,6.754,-72.98,149.9,1,2.4,2,,SANTANDER,CEPITA,1121722.357,1238444.881
2005,9,7,6.826,-73.103,149.9,1,2.4,2,,SANTANDER,LOS_SANTOS,1108105.738,1246379.644
2005,12,19,6.84,-73.089,149.9,1,2.4,2,,SANTANDER,LOS_SANTOS,1109650.341,1247931.297
2007,5,6,6.768,-73.001,149.9,1,2.4,2,,SANTANDER,CEPITA,1119396.841,1239988.24
2009,9,10,6.801,-73.037,149.9,1,2.4,2,,SANTANDER,CEPITA,1115408.433,1243629.667
2002,1,11,6.831,-73.109,149.9,1,2.3,2,,SANTANDER,LOS_SANTOS,1107441.294,1246931.341
2002,5,24,6.847,-73.053,149.9,1,2.3,2,,SANTANDER,LOS_SANTOS,1113628.615,1248713.88
2004,3,7,6.806,-73.029,149.9,1,2.3,2,,SANTANDER,CEPITA,1116291.743,1244184.621
2004,8,28,6.845,-73.05,149.9,1,2.3,2,,SANTANDER,LOS_SANTOS,1113960.745,1248493.371
2004,9,24,6.828,-73.103,149.9,1,2.3,2,,SANTANDER,LOS_SANTOS,1108105.29,1246600.858
2005,8,24,6.839,-73.095,149.9,1,2.3,2,,SANTANDER,LOS_SANTOS,1108987.251,1247819.331
2005,11,26,6.888,-72.971,149.9,1,2.3,2,,SANTANDER,CEPITA,1122683.558,1253269.045
2009,7,13,6.791,-73.04,149.9,1,2.3,2,,SANTANDER,CEPITA,1115079.112,1242522.867
2009,10,8,6.814,-73.105,149.9,1,2.3,2,,SANTANDER,LOS_SANTOS,1107887.301,1245051.918
2010,7,30,6.756,-73.083,149.9,1,2.3,2,,SANTANDER,LOS_SANTOS,1110332.742,1238641.649
2001,7,4,6.781,-72.957,149.9,1,2.2,2,,SANTANDER,CEPITA,1124258.739,1241437.181
2002,8,16,6.852,-73.204,149.9,1,2.2,2,,SANTANDER,ZAPATOCA,1096934.564,1249233.947
2002,11,24,6.778,-72.994,149.9,1,2.2,2,,SANTANDER,CEPITA,1120168.381,1241096.062
2002,12,8,6.83,-73.02,149.9,1,2.2,2,,SANTANDER,CEPITA,1117280.993,1246841.417
2002,12,28,6.85,-73.029,149.9,1,2.2,2,,SANTANDER,CEPITA,1116281.158,1249051.429
2003,5,22,6.86,-73.235,149.9,1,2.2,2,,SANTANDER,ZAPATOCA,1093506.083,1250112.65
2003,9,5,6.851,-73.038,149.9,1,2.2,2,,SANTANDER,CEPITA,1115285.947,1249159.876
2004,1,18,6.808,-73.121,149.9,1,2.2,2,,SANTANDER,LOS_SANTOS,1106119.686,1244384.749
2004,7,9,6.851,-73.006,149.9,1,2.2,2,,SANTANDER,CEPITA,1118823.629,1249167.648
2004,11,27,6.828,-72.976,149.9,1,2.2,2,,SANTANDER,CEPITA,1122146.06,1246631.091
2005,12,5,6.85,-73.101,149.9,1,2.2,2,,SANTANDER,LOS_SANTOS,1108321.464,1249034.658
2007,2,17,6.815,-73.054,149.9,1,2.2,2,,SANTANDER,LOS_SANTOS,1113525.58,1245174.175
2007,5,2,6.754,-72.947,149.9,1,2.2,2,,SANTANDER,CEPITA,1125371.392,1238453.222
2007,5,8,6.801,-72.979,149.9,1,2.2,2,,SANTANDER,CEPITA,1121821.174,1243643.838
2003,1,12,6.765,-72.984,149.9,1,2.1,2,,SANTANDER,CEPITA,1121277.32,1239660.602
2003,9,4,6.828,-73.02,149.9,1,2.1,2,,SANTANDER,CEPITA,1117281.479,1246620.198
2004,1,14,6.776,-73.224,149.9,1,2.1,2,,SANTANDER,ZAPATOCA,1094738.491,1240824.138
2005,2,9,6.821,-72.921,149.9,1,2.1,2,,SANTANDER,CEPITA,1128228.743,1245871.04
2005,8,22,6.8,-73.135,149.9,1,2.1,2,,SANTANDER,LOS_SANTOS,1104573.585,1243496.864
2006,9,5,6.742,-72.865,149.9,1,2.1,2,,SANTANDER,MOLAGAVITA,1134442.169,1237147.64
2007,1,2,6.772,-73.289,149.9,1,2.1,2,,SANTANDER,ZAPATOCA,1087552.648,1240369.587
2008,12,6,6.818,-72.994,149.9,1,2.1,2,,SANTANDER,CEPITA,1120158.48,1245520.476
2009,8,30,6.798,-73.05,149.9,1,2.1,2,,SANTANDER,LOS_SANTOS,1113971.815,1243294.771
2009,12,1,6.823,-73.015,149.9,1,2.1,2,,SANTANDER,CEPITA,1117835.487,1246068.364
2010,3,23,6.826,-72.982,149.9,1,2.1,2,,SANTANDER,CEPITA,1121483.207,1246408.358
2010,3,27,6.785,-72.968,149.9,1,2.1,2,,SANTANDER,CEPITA,1123041.45,1241876.832
2010,10,25,6.768,-73.092,149.9,1,2.1,2,,SANTANDER,LOS_SANTOS,1109334.906,1239966.909
2001,11,25,6.845,-72.972,149.9,1,2,2,,SANTANDER,CEPITA,1122583.981,1248512.496
2002,12,29,6.883,-73.064,149.9,1,2,2,,SANTANDER,PIEDECUESTA,1112404.124,1252693.2
2003,3,8,6.829,-73.075,149.9,1,2,2,,SANTANDER,LOS_SANTOS,1111200.616,1246717.813
2003,3,31,6.796,-73.224,149.9,1,2,2,,SANTANDER,ZAPATOCA,1094734.598,1243036.197
2003,10,1,6.781,-73.025,149.9,1,2,2,,SANTANDER,CEPITA,1116740.001,1241420.351
2004,10,22,6.792,-73.039,149.9,1,2,2,,SANTANDER,CEPITA,1115189.441,1242633.713
2006,11,30,6.805,-73.158,149.9,1,2,2,,SANTANDER,LOS_SANTOS,1102029.651,1244044.998
2009,4,25,6.726,-72.909,149.9,1,2,2,,SANTANDER,CEPITA,1129580.773,1235365.963
2003,7,16,6.881,-72.979,149.9,1,1.9,2,,SANTANDER,CEPITA,1121800.972,1252492.726
2004,1,11,6.841,-72.99,149.9,1,1.9,2,,SANTANDER,CEPITA,1120594.984,1248065.515
2005,2,25,6.786,-73.048,149.9,1,1.9,2,,SANTANDER,LOS_SANTOS,1114195.762,1241967.939
2005,2,25,6.786,-73.048,149.9,1,1.9,2,,SANTANDER,LOS_SANTOS,1114195.762,1241967.939
2006,11,27,6.788,-73.026,149.9,1,1.9,2,,SANTANDER,CEPITA,1116627.754,1242194.375
2009,7,14,6.775,-73.08,149.9,1,1.9,2,,SANTANDER,LOS_SANTOS,1110660.15,1240743.865
2009,8,29,6.719,-73.106,149.9,1,1.9,2,,SANTANDER,JORDAN,1107797.728,1234544.085
2010,9,19,6.784,-73.181,149.9,1,1.9,2,,SANTANDER,LOS_SANTOS,1099491.108,1241717.535
2010,10,8,6.775,-73.109,149.9,1,1.9,2,,SANTANDER,LOS_SANTOS,1107453.692,1240737.377
2006,4,15,6.851,-73.055,149.9,1,1.8,2,,SANTANDER,LOS_SANTOS,1113406.569,1249155.844
2008,11,27,6.839,-73.018,149.9,1,1.8,2,,SANTANDER,CEPITA,1117499.918,1247837.39
2009,2,25,6.788,-73.019,149.9,1,1.8,2,,SANTANDER,CEPITA,1117401.723,1242196.059
2009,1,10,6.835,-73.052,149.9,1,1.7,2,,SANTANDER,LOS_SANTOS,1113741.996,1247386.814
2010,3,14,6.814,-73.032,149.9,1,1.7,2,,SANTANDER,CEPITA,1115958.142,1245068.776
2010,7,19,6.824,-73.086,149.9,1,1.7,2,,SANTANDER,LOS_SANTOS,1109985.642,1246162.261
2010,9,8,6.804,-73.101,149.9,1,1.7,2,,SANTANDER,LOS_SANTOS,1108331.769,1243946.742
2008,10,19,6.798,-73.044,149.9,1,1.6,2,,SANTANDER,LOS_SANTOS,1114635.198,1243296.182
2008,11,30,6.809,-73.026,149.9,1,1.6,2,,SANTANDER,CEPITA,1116622.71,1244517.169
2009,7,22,6.79,-73.078,149.9,1,1.6,2,,SANTANDER,LOS_SANTOS,1110877.869,1242403.431
2009,9,5,6.816,-73.002,149.9,1,1.6,2,,SANTANDER,CEPITA,1119274.485,1245297.278
2009,10,2,6.765,-73.232,149.9,1,1.6,2,,SANTANDER,ZAPATOCA,1093856.101,1239605.962
2010,1,17,6.816,-73.032,149.9,1,1.6,2,,SANTANDER,CEPITA,1115957.663,1245289.994
2010,2,1,6.842,-73.115,149.9,1,1.6,2,,SANTANDER,LOS_SANTOS,1106775.537,1248146.683
2010,12,14,6.753,-73.129,149.9,1,1.6,2,,SANTANDER,LOS_SANTOS,1105247.101,1238299.69
2009,8,9,6.76,-73.087,149.9,1,1.5,2,,SANTANDER,LOS_SANTOS,1109889.554,1239083.176
2010,9,5,6.758,-73.093,149.9,1,1.5,2,,SANTANDER,LOS_SANTOS,1109226.574,1238860.617
2010,10,5,6.781,-73.067,149.9,1,1.5,2,,SANTANDER,LOS_SANTOS,1112096.155,1241410.482
2007,12,11,6.79,-73.038,149.9,1,1.4,2,,SANTANDER,CEPITA,1115300.481,1242412.732
2009,8,17,6.78,-73.078,149.9,1,1.4,2,,SANTANDER,LOS_SANTOS,1110880.148,1241297.357
2009,11,28,6.842,-72.978,149.9,1,1.4,2,,SANTANDER,CEPITA,1121921.406,1248179.142
2010,8,5,6.778,-73.016,149.9,1,1.4,2,,SANTANDER,CEPITA,1117735.844,1241090.689
2010,7,17,6.755,-73.134,149.9,1,1.3,2,,SANTANDER,LOS_SANTOS,1104693.816,1238519.828
2008,1,31,6.793,-73.081,149.9,1,1.2,2,,SANTANDER,LOS_SANTOS,1110545.493,1242734.57
2009,10,31,6.828,-73.121,149.9,1,1,2,,SANTANDER,LOS_SANTOS,1106115.304,1246596.872
2008,5,11,6.834,-73.094,149.8,1,4.4,10,,SANTANDER,LOS_SANTOS,1109098.933,1247266.521
2009,10,12,6.795,-73.074,149.8,1,3.9,10,,SANTANDER,LOS_SANTOS,1111318.982,1242957.382
2010,6,3,6.78,-73.103,149.8,1,3.7,10,,SANTANDER,LOS_SANTOS,1108115.985,1241291.737
2010,1,3,6.804,-73.053,149.8,1,3.6,10,,SANTANDER,LOS_SANTOS,1113638.719,1243957.718
2001,8,10,6.812,-73.025,149.8,1,3.4,10,,SANTANDER,CEPITA,1116732.549,1244849.238
2008,1,29,6.863,-73.114,149.8,1,3.4,10,,SANTANDER,LOS_SANTOS,1106881.429,1250469.642
2009,8,30,6.804,-73.035,149.8,1,3.4,10,,SANTANDER,CEPITA,1115628.845,1243961.969
2001,2,1,6.824,-73.049,149.8,1,3.3,10,,SANTANDER,LOS_SANTOS,1114076.258,1246170.826
2006,11,9,6.831,-73.084,149.8,1,3.3,10,,SANTANDER,LOS_SANTOS,1110205.159,1246936.968
2003,1,3,6.761,-73.015,149.8,1,3.2,10,,SANTANDER,CEPITA,1117850.523,1239210.57
2000,5,4,6.858,-73.107,149.8,1,3.1,10,,SANTANDER,LOS_SANTOS,1107656.376,1249918.168
2005,1,28,6.832,-73.071,149.8,1,3.1,10,,SANTANDER,LOS_SANTOS,1111642.147,1247050.558
2010,1,9,6.814,-73.1,149.8,1,3.1,10,,SANTANDER,LOS_SANTOS,1108440.093,1245053.033
2010,1,9,6.766,-73.011,149.8,1,3.1,10,,SANTANDER,CEPITA,1118291.605,1239764.585
2004,4,26,6.829,-73.018,149.8,1,3,10,,SANTANDER,CEPITA,1117502.352,1246731.293
2007,3,27,6.806,-73.084,149.8,1,3,10,,SANTANDER,LOS_SANTOS,1110210.85,1244171.784
2008,3,4,6.881,-73.127,149.8,1,3,10,,SANTANDER,LOS_SANTOS,1105440.374,1252457.687
2000,12,21,6.827,-72.961,149.8,1,2.9,2,,SANTANDER,CEPITA,1123804.712,1246524.295
2002,11,25,6.846,-73.068,149.8,1,2.9,2,,SANTANDER,LOS_SANTOS,1111970.565,1248599.764
2003,8,13,6.86,-73.05,149.8,1,2.9,2,,SANTANDER,LOS_SANTOS,1113957.196,1250152.501
2004,8,6,6.837,-72.98,149.8,1,2.9,2,,SANTANDER,CEPITA,1121701.555,1247625.582
2006,6,22,6.816,-73.072,149.8,1,2.9,2,,SANTANDER,LOS_SANTOS,1111535.281,1245280.603
2006,7,11,6.831,-73.048,149.8,1,2.9,2,,SANTANDER,LOS_SANTOS,1114185.162,1246945.323
2000,4,23,6.802,-73.067,149.8,1,2.8,2,,SANTANDER,LOS_SANTOS,1112091.312,1243733.246
2001,6,1,6.776,-73.061,149.8,1,2.8,2,,SANTANDER,LOS_SANTOS,1112760.716,1240858.828
2004,5,30,6.841,-73.091,149.8,1,2.8,2,,SANTANDER,LOS_SANTOS,1109429.009,1248041.45
2004,8,4,6.818,-73.005,149.8,1,2.8,2,,SANTANDER,CEPITA,1118942.31,1245517.761
2004,9,27,6.839,-73.06,149.8,1,2.8,2,,SANTANDER,LOS_SANTOS,1112856.62,1247827.371
2004,12,9,6.821,-73.068,149.8,1,2.8,2,,SANTANDER,LOS_SANTOS,1111976.36,1245834.565
2004,12,21,6.82,-73.038,149.8,1,2.8,2,,SANTANDER,CEPITA,1115293.349,1245730.998
2005,5,19,6.834,-73.082,149.8,1,2.8,2,,SANTANDER,LOS_SANTOS,1110425.584,1247269.247
2008,3,23,6.842,-72.999,149.8,1,2.8,2,,SANTANDER,CEPITA,1119599.734,1248173.886
2009,4,20,6.811,-73.029,149.8,1,2.8,2,,SANTANDER,CEPITA,1116290.544,1244737.667
2002,6,10,6.763,-72.966,149.8,1,2.7,2,,SANTANDER,CEPITA,1123268.156,1239443.89
2003,2,2,6.793,-72.963,149.8,1,2.7,2,,SANTANDER,CEPITA,1123592.264,1242762.991
2004,3,1,6.829,-73.008,149.8,1,2.7,2,,SANTANDER,CEPITA,1118607.931,1246733.734
2004,5,6,6.754,-73.035,149.8,1,2.7,2,,SANTANDER,ARATOCA,1115640.719,1238431.527
2005,1,1,6.897,-73.113,149.8,1,2.7,2,,SANTANDER,PIEDECUESTA,1106984.395,1254230.493
2006,9,2,6.813,-73.075,149.8,1,2.7,2,,SANTANDER,LOS_SANTOS,1111204.293,1244948.09
2008,3,16,6.812,-72.95,149.8,1,2.7,2,,SANTANDER,CEPITA,1125024.753,1244867.944
2009,5,4,6.803,-73.101,149.8,1,2.7,2,,SANTANDER,LOS_SANTOS,1108331.992,1243836.135
2010,12,1,6.786,-73.079,149.8,1,2.7,2,,SANTANDER,LOS_SANTOS,1110768.215,1241960.773
2001,7,15,6.766,-73.039,149.8,1,2.6,2,,SANTANDER,CEPITA,1115195.592,1239757.886
2001,9,3,6.796,-72.965,149.8,1,2.6,2,,SANTANDER,CEPITA,1123370.366,1243094.317
2002,7,8,6.784,-72.877,149.8,1,2.6,2,,SANTANDER,SAN_ANDRES,1133103.712,1241790.174
2002,7,26,6.8,-73.019,149.8,1,2.6,2,,SANTANDER,CEPITA,1117398.823,1243523.373
2002,7,26,6.962,-72.767,149.8,1,2.6,2,,SANTANDER,GUACA,1145213.137,1261511.95
